Opening Hours,Popular Dishes,Detailed Address
"['Mon: Closed', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Braised Beef Brisket with Crispy Pancake in A Pot', '5 House Special BBQ Lamb Kebab', 'Vegetables Dry Bean Curd and Edamame', '10 Piece Fried Sweet Yang Yuan', '5 Black Pepper BBQ Beef Skewers', '5 Piece Chef Special Fresh Shrimp Egg Roll', 'Cream Steam and Deep Fried Mini Buns', 'Sauted Pea Shoots', 'Sauted Pea Shoots with Slice Garlic']","635 2nd AveNew York, NY 10016"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 9:00 PM']","['Lomo Saltado', 'Jalea', 'Anticuchos', 'Leche De Tigre', 'Tallarines Verdes Con Bisteck', 'Bistec a Lo Pobre', 'Pollo Saltado', 'Ensalada De Palta', 'Alfajores', 'Papa a La Huancaina']","62-12 Woodhaven BlvdRego Park, NY 11374"
"['Mon: Closed', 'Tue: 9:00 AM - 9:00 PM', 'Wed: 9:00 AM - 9:00 PM', 'Thu: 9:00 AM - 10:00 PM', 'Fri: 9:00 AM - 10:00 PM', 'Sat: 9:00 AM - 10:00 PM', 'Sun: 9:00 AM - 9:00 PM']","['Custard Toast', 'Turnip Cake', 'Pork Fan Tuan', 'Red Rice', 'Breakfast Sandwich', 'Big Chicken Box', 'Laminated Bolo Bao', 'Fried Chicken Sandwich', 'Milk Bun Zhu Jiao', 'Pork Knuckle Egg Sandwich', 'Veggie Fan Tuan', 'White Sesame Caesar Salad', 'Xiao Guai Guai', 'Black Sugar Egg', 'Cruller', 'Shrimp Patty Sandwich', 'Fried Braised Pork Knuckle', 'Egg and Cheese Sando', 'Ginger Deluxe', 'Pork Buns']","164 Graham AveBrooklyn, NY 11206"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 2:00 AM (Next day)', 'Wed: 11:30 AM - 2:00 AM (Next day)', 'Thu: 11:30 AM - 2:00 AM (Next day)', 'Fri: 11:30 AM - 2:00 AM (Next day)', 'Sat: 11:30 AM - 2:00 AM (Next day)', 'Sun: 11:30 AM - 10:00 PM']","['Miso Ramen', 'Spicy Miso Ramen', 'Takoyaki', 'Tonkotsu Ramen', 'Shoyu Ramen', 'Croquette', 'Spicy Pork Bun', 'Gyoza', 'Karaage', 'Katsu', 'Green Tea Tiramisu', 'Okonomiyaki']","192-12 Northern BlvdFlushing, NY 11358"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Ceviche Mixto', 'Leche De Tigre', 'Causa De Pulpo Al Olivo', 'Ceviche De Corvina', 'Chaufa De Mariscos', 'Arroz Con Mariscos']","111-27 Jamaica AveRichmond Hill, NY 11418"
"['Mon: 11:30 AM - 9:30 PM', 'Tue: 11:30 AM - 9:30 PM', 'Wed: 11:30 AM - 9:30 PM', 'Thu: 11:30 AM - 9:30 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:30 PM']",[],"Jackson Ave & Thomson AveLong Island City, NY 11101"
[],"['Pastor Taco', 'Carnitas Taco', 'Chicken Taco']","92 18 Jamaica AveQueens, NY 11421"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Cacio E Pepe', 'Chicken Parm Sandwich', 'Chicken Parmigiana', 'Short Rib Pasta', 'Pappardelle Al Ragu Di Carne', 'Shrimp and Zucchini Pasta', 'Bavette Al Limone Con Gamberi E Zucchine', 'Fritto Misto', 'Spinaci Al Salto', 'Bucatini Alla Carbonara', 'Veal Meatballs', 'Chocolate Almond Cake', 'Roasted Brussel Sprouts Salad', 'Ravioli Di Fonduta', 'Lasagne Marchigiane', 'Polpette Alla', 'Super Salad', 'Chicken Piccata', 'Bistecca E Fritte', 'Polenta']","10-50 44th DrLong Island City, NY 11101"
"['Mon: 10:00 AM - 9:00 PM', 'Tue: 10:00 AM - 9:00 PM', 'Wed: 10:00 AM - 9:00 PM', 'Thu: 10:00 AM - 9:00 PM', 'Fri: 10:00 AM - 9:00 PM', 'Sat: 10:00 AM - 9:00 PM', 'Sun: 10:00 AM - 9:00 PM']","['Spring Rolls', 'Grilled Pork Chops', 'Summer Rolls', 'Pork Chop Over Rice', 'Grilled Chicken', 'Cha Gio', 'Shredded Pork Rolls', 'Rare Beef Slices', 'Lemon Grass Grilled Beef', 'Lemongrass Beef', 'Beef Pho', 'Beef Noodle Soup', 'Pho Soup', 'Raw Beef', 'Pho Noodles', 'Omosa', 'Goi Cuon', 'Sesame Beef']","8290 BroadwayElmhurst, NY 11373"
"['Mon: 10:30 AM - 2:30 PM', 'Tue: 10:30 AM - 2:30 PM', 'Wed: 10:30 AM - 2:30 PM', 'Thu: 10:30 AM - 2:30 PM', 'Fri: 10:30 AM - 2:30 PM', 'Sat: 10:00 AM - 3:00 PM', 'Sun: 10:00 AM - 3:00 PM']","['French Toast', 'Sope', 'Moyete', 'Chilaquiles Verdes']","1525 Gates AveBrooklyn, NY 11237"
"['Mon: 8:00 AM - 6:00 PM', 'Tue: 8:00 AM - 6:00 PM', 'Wed: 8:00 AM - 6:00 PM', 'Thu: Closed', 'Fri: 8:00 AM - 6:00 PM', 'Sat: 8:00 AM - 6:00 PM', 'Sun: 8:00 AM - 6:00 PM']","['Crab', 'Tempura', 'Chicken Sandwich', 'Chicken Katsu', 'Pork Sandwich', 'Tonkatsu', 'Spicy Tuna Avocado Roll', 'Kimchi Pork', 'Salmon Avocado Roll', 'Inari', 'Spicy Chicken', 'Eel Avocado Roll', 'Corn Croquette']","37-61 80th StJackson Heights, NY 11372"
"['Mon: Closed', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 5:00 PM - 12:00 AM (Next day)', 'Sun: 5:00 PM - 11:00 PM']",[],"42-45 27th StNew York, NY 11101"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: Closed', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['C-1. Spicy Stir-fried Chicken & Kimchi Fried Rice Skillet', 'B-2. Cheese Ddukbokki', 'C-6. Kimchi Pasta Skillet', 'C-3. Bulgogi & Fried Rice Skillet']","156-50 Northern BlvdFlushing, NY 11354"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 5:00 PM']","['Lamb Barbacoa', 'Breakfast Burrito', 'Halloumi Tacos', 'House Mixed Greens Salad', 'Baja Fish Taco', 'Grilled Shrimp Tacos', 'Bacon Eggs Breakfast Tacos', 'Carne Asada Tacos', 'Mushroom Brussels Sprouts Quesadilla', 'Lamb Barbacoa Rice Bowl', 'Bone Broth', 'Smoked Brisket Taco', 'Tq Breakfast Sandwich']","10-29 44th RdLong Island City, NY 11101"
"['Mon: 10:00 AM - 10:00 PM', 'Tue: 10:00 AM - 10:00 PM', 'Wed: 10:00 AM - 10:00 PM', 'Thu: 10:00 AM - 10:00 PM', 'Fri: 10:00 AM - 10:00 PM', 'Sat: 10:00 AM - 10:00 PM', 'Sun: 10:00 AM - 10:00 PM']","['Al Pastor Burritos', 'Pollo Enchiladas', 'Pollo Fajitas']","108-09 53th AveCorona, NY 11368"
"['Mon: 11:00 AM - 7:00 PM', 'Tue: 11:00 AM - 7:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 4:00 PM']","['Spicy Mayo Crostini', 'Truffled Scrambled Eggs Panini', 'Roast Mushroom Panini', 'Basil Pesto Parm Chili', 'Italian Meatloaf Panini', 'Baby String Beans Salad', 'Dirty Chips', 'Bacon and Truffle Aioli Panini', 'Truffle Egg Salad', 'Panna Cotta', 'Shaved Speck Crostini', 'Roasted Chicken', 'Sweet Sausage Panini', 'Notorious P', 'Tomato Soup', 'Tomato and Black Olive Spread Crostini', 'Fried Eggplant Panini', 'Smoked Tomato Bisque', 'Gorgonzola Dolce', 'Beet Salad']","34-08 31st AveAstoria, NY 11106"
"['Mon: Closed', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 10:00 AM - 12:00 AM (Next day)', 'Sun: 10:00 AM - 10:00 PM']",[],"3401 30th AveAstoria, NY 11103"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Fried Dumplings', 'Hand Pulled Noodles', 'Beef Noodle Soup', 'Pan Fried Chicken Pulled Noodles', 'Pork and Leek Dumplings', 'Hot and Spicy Soup', 'Hand Drawn Noodles', 'Instantly Ready Pork Dumplings', 'Wonton Noodle Soup', 'Pork Buns', 'Minced Pork Noodles', 'Pork Noodle Soup', 'Steamed Dumplings', 'Boiled Dumplings', 'Pork and Chive Dumplings', 'Pork & Leek Potstickers', 'House Special Noodle Soup', 'Spicy Beef Soup', 'Sliced Beef', 'Stir Fried Noodles']","8305 BroadwayElmhurst, NY 11373"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 2:00 AM (Next day)', 'Wed: 11:30 AM - 2:00 AM (Next day)', 'Thu: 11:30 AM - 2:00 AM (Next day)', 'Fri: 11:30 AM - 2:00 AM (Next day)', 'Sat: 11:30 AM - 2:00 AM (Next day)', 'Sun: 11:30 AM - 10:00 PM']","['Miso Ramen', 'Spicy Miso Ramen', 'Takoyaki', 'Tonkotsu Ramen', 'Shoyu Ramen', 'Croquette', 'Spicy Pork Bun', 'Gyoza', 'Karaage', 'Katsu', 'Green Tea Tiramisu', 'Okonomiyaki']","192-12 Northern BlvdFlushing, NY 11358"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Ceviche Mixto', 'Leche De Tigre', 'Causa De Pulpo Al Olivo', 'Ceviche De Corvina', 'Chaufa De Mariscos', 'Arroz Con Mariscos']","111-27 Jamaica AveRichmond Hill, NY 11418"
"['Mon: 11:00 AM - 2:00 AM (Next day)', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Salted Pork Chops', 'Stinky Tofu', 'Three Cup Chicken', 'Fried Pork Chop', 'Pork Chop Over Rice', 'Beef Noodle Soup', 'Fly Heads', 'Shredded Beef', 'Salted Crispy Chicken', 'Shredded Pork', 'Sauteed Chinese Watercress', 'Mapo Tofu', 'Minced Pork Rice', 'Chicken Leg Over Rice', 'Oyster Omelette', 'Sweet and Sour Pork Chop', 'Taiwanese Sausage Fried Rice', 'Water Spinach', 'Basil Clams', 'Seafood Fried Noodle']","8402 BroadwayElmhurst, NY 11373"
"['Mon: 11:30 AM - 9:30 PM', 'Tue: 11:30 AM - 9:30 PM', 'Wed: 11:30 AM - 9:30 PM', 'Thu: 11:30 AM - 9:30 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:30 PM']",[],"Jackson Ave & Thomson AveLong Island City, NY 11101"
"['Mon: Closed', 'Tue: 12:00 PM - 8:00 PM', 'Wed: 12:00 PM - 8:00 PM', 'Thu: 12:00 PM - 8:00 PM', 'Fri: 12:00 PM - 8:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 9:00 AM - 7:00 PM']","['Honey Ginger Matcha', 'Vegan Philly Cheesesteak', 'Sunshine', 'Vegan Chickpea Sandwich', 'Cheese Steak', 'Coconut Roll', 'Zodiac', 'Heartbeat']","347 Lewis AveBrooklyn, NY 11233"
"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"7417 Metropolitan AveMiddle village, NY 11374"
"['Mon: Open 24 hours', 'Tue: Open 24 hours', 'Wed: Open 24 hours', 'Thu: Open 24 hours', 'Fri: Open 24 hours', 'Sat: Open 24 hours', 'Sun: Open 24 hours']",[],"4119 Kissena BlvdFlushing, NY 11355"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:00 PM 5:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:00 PM 5:00 PM - 10:00 PM']",[],"2-01 50th AveLong Island City, NY 11109"
"['Mon: 11:30 AM - 9:30 PM', 'Tue: 11:30 AM - 9:30 PM', 'Wed: 11:30 AM - 9:30 PM', 'Thu: 11:30 AM - 9:30 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:30 PM']",[],"133-33 39th AveFH12Flushing, NY 11354"
"['Mon: 8:00 AM - 11:00 PM', 'Tue: 8:00 AM - 11:00 PM', 'Wed: 8:00 AM - 11:00 PM', 'Thu: 8:00 AM - 11:00 PM', 'Fri: 8:00 AM - 12:00 AM (Next day)', 'Sat: 8:00 AM - 12:00 AM (Next day)', 'Sun: 8:00 AM - 11:00 PM']","['Jerk Chicken', 'Curry Goat', 'Curry Chicken', 'Chicken Soup', 'Fried Chicken', 'White', 'Brown Stew Chicken', 'Curried Goat', 'Red Snapper', 'Red Peas Soup', 'Crab Cakes', 'Stewed Chicken', 'Escovitch Chicken', 'Peas and Rice', 'Salt Fish', 'Escovitch Fish', 'Crab Legs', 'Fish Soup', 'Black Cake', 'Fried Dumplings']","16307 Baisley BlvdJamaica, NY 11434"
"['Mon: Closed', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 4:00 AM (Next day)', 'Sat: 1:00 PM - 4:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sun: 1:00 PM - 4:00 PM 5:00 PM - 10:00 PM']","['Steak and Eggs', 'Strawberry Smash', 'Shrimp Tacos', 'French Toast', 'Steak Tacos', 'Oyster Mushroom Tacos', 'Chicken Tacos', 'Birria Pizza']","11-01 43rd AveNew York, NY 11101"
"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 5:00 PM - 2:00 AM (Next day)', 'Fri: 12:00 PM - 3:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sat: 12:00 PM - 3:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sun: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM']","['Cherry Blossom Tree', 'Botan Ebi Shrimp', 'Shaved Foie Gras', 'Tuna Tartare', 'Red Clam Soup', 'Mochownie', 'Dungeness Crab', 'Rock Shrimp Tempura', 'Steamed Lobster', 'Black Miso Cod', 'Course Omakase', 'Wagyu', 'Green Apple Basil Smash', 'Sea Eel', 'Fried Oyster', 'Kumamoto Oyster', 'Chutoro', 'Glazed Ribs', 'Akami Avocado Salad', 'Yellowtail Crudo']","33-70 Farrington StFlushing, NY 11354"
"['Mon: Closed', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Pierogies', 'Sauerbraten', 'Cheeseburger', 'Chicken Finger Club', 'Chicken Fingers']","8028 Cooper AveGlendale, NY 11385"
"['Mon: 4:00 PM - 10:30 PM', 'Tue: 4:00 PM - 10:30 PM', 'Wed: 4:00 PM - 10:30 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 9:00 PM']",[],"505 E 12th StNew York, NY 10009"
"['Mon: Closed', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 4:00 AM (Next day)', 'Sat: 1:00 PM - 4:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sun: 1:00 PM - 4:00 PM 5:00 PM - 10:00 PM']","['Steak and Eggs', 'Strawberry Smash', 'Shrimp Tacos', 'French Toast', 'Steak Tacos', 'Oyster Mushroom Tacos', 'Chicken Tacos', 'Birria Pizza']","11-01 43rd AveNew York, NY 11101"
"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 5:00 PM - 2:00 AM (Next day)', 'Fri: 12:00 PM - 3:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sat: 12:00 PM - 3:00 PM 5:00 PM - 2:00 AM (Next day)', 'Sun: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM']","['Cherry Blossom Tree', 'Botan Ebi Shrimp', 'Shaved Foie Gras', 'Tuna Tartare', 'Red Clam Soup', 'Mochownie', 'Dungeness Crab', 'Rock Shrimp Tempura', 'Steamed Lobster', 'Black Miso Cod', 'Course Omakase', 'Wagyu', 'Green Apple Basil Smash', 'Sea Eel', 'Fried Oyster', 'Kumamoto Oyster', 'Chutoro', 'Glazed Ribs', 'Akami Avocado Salad', 'Yellowtail Crudo']","33-70 Farrington StFlushing, NY 11354"
"['Mon: Closed', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Pierogies', 'Sauerbraten', 'Cheeseburger', 'Chicken Finger Club', 'Chicken Fingers']","8028 Cooper AveGlendale, NY 11385"
"['Mon: 4:00 PM - 10:30 PM', 'Tue: 4:00 PM - 10:30 PM', 'Wed: 4:00 PM - 10:30 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 9:00 PM']",[],"505 E 12th StNew York, NY 10009"
"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 12:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: 11:00 AM - 12:00 AM (Next day)']",[],"1332 Halsey StBrooklyn, NY 11237"
"['Mon: Closed', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Signature Spicy Hot Noodle Soup', 'Classic Sandwich', 'Classic Sandwiches', 'Taiwanese Popcorn Chicken', 'Grilled Pork Sandwich', 'Spring Rolls', 'Beef Sandwich', 'Grilled Chicken Sandwich', 'Beef Over Rice']","85-36 Grand AveElmhurst, NY 11373"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: Closed', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"67-17 Woodside AveQueens, NY 11377"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Rotisserie Chicken', 'Skirt Steak', 'Maduros', 'Pollo Saltado', 'Pernil', 'Broiled Pork Chops', 'Fried Pork Chop', 'Roasted Chicken', 'Bistec Tu Casa', 'Beef Stew', 'Ceviche Mixto', 'Roast Half Chicken', 'Chicharron De Pollo', 'Boneless Fried Chicken Strips', 'Lomo Saltado', 'Chicken Empanadas', 'Fried Calamari', 'Avocado Salad', 'Chicken Soup', 'Chorizo']","119-05 Metropolitan AveKew Gardens, NY 11415"
"['Mon: 9:00 AM - 10:00 PM', 'Tue: 9:00 AM - 10:00 PM', 'Wed: 9:00 AM - 10:00 PM', 'Thu: 9:00 AM - 10:00 PM', 'Fri: 9:00 AM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']","['Hot Mess Pizza', 'Tagliatelle', 'Bucatini Amatriciana', 'Margherita Pizza']","1563 Decatur StNew York, NY 11385"
"['Mon: 8:00 AM - 7:00 PM', 'Tue: 8:00 AM - 7:00 PM', 'Wed: 8:00 AM - 7:00 PM', 'Thu: 8:00 AM - 7:00 PM', 'Fri: 8:00 AM - 7:00 PM', 'Sat: 8:00 AM - 7:00 PM', 'Sun: 8:00 AM - 7:00 PM']","['Roast Pork', 'Roast Duck', 'Roast Pig', 'Soy Sauce Chicken', 'Beef Chow Fun', 'Wonton Noodle Soup', 'Shrimp Rice Rolls', 'Years Egg Congee', 'Roasted Duck Wontons', 'Chicken Pan Fried Noodle', 'Salt & Pepper Pork Chops', 'Preserved Thousand Year Egg', 'Steam Rice Noodles', 'Chinese BBQ Pork', 'Roasted Pork', 'Crispy Pork Belly', 'Char Siu', 'Duck Over Rice', 'Thousand Year Old Egg', 'Steamed Rice Roll']","81-25 BroadwayElmhurst, NY 11373"
